dataset,Condition,Self_role,Other_role,self_weight,other_weight,caseID,Self_utility_label_0,self_utility_label_1,Other_utility_label_0,other_utility_label_1,joint_utility_label_0,joint_utility_label_1,final_decision,self_utility,other utility,joint_utility,oracle_joint_utility,joint_regret,expected_joint_decision,direction_matches_final,flag
acs_coverage,negotiate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",327,0.25956349206349205,0.7643749999999999,0.6169444444444444,0.550625,0.43825396825396823,0.6575,1,0.7643749999999999,0.550625,0.6575,0.6575,0,1,1,
acs_coverage,single,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",328,0.28496598639455784,0.74,0.7947619047619048,0.38,0.5398639455782313,0.56,0,0.28496598639455784,0.7947619047619048,0.5398639455782313,0.56,0.0201360544217688,,,
acs_coverage,self_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",328,0.28496598639455784,0.74,0.7947619047619048,0.38,0.5398639455782313,0.56,1,0.74,0.38,0.56,0.56,0,,,
acs_coverage,multi_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",328,0.28496598639455784,0.74,0.7947619047619048,0.38,0.5398639455782313,0.56,1,0.74,0.38,0.56,0.56,0,,,
acs_coverage,aggregate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",328,0.28496598639455784,0.74,0.7947619047619048,0.38,0.5398639455782313,0.56,0,0.28496598639455784,0.7947619047619048,0.5398639455782313,0.56,0.0201360544217688,,,
acs_coverage,negotiate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",328,0.28496598639455784,0.74,0.7947619047619048,0.38,0.5398639455782313,0.56,1,0.74,0.38,0.56,0.56,0,1,1,
acs_coverage,single,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",329,0.2785641025641026,0.7319047619047618,0.7499487179487179,0.3233333333333333,0.5142564102564102,0.5276190476190475,1,0.7319047619047618,0.3233333333333333,0.5276190476190475,0.5276190476190475,0,,,
acs_coverage,self_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",329,0.2785641025641026,0.7319047619047618,0.7499487179487179,0.3233333333333333,0.5142564102564102,0.5276190476190475,1,0.7319047619047618,0.3233333333333333,0.5276190476190475,0.5276190476190475,0,,,
acs_coverage,multi_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",329,0.2785641025641026,0.7319047619047618,0.7499487179487179,0.3233333333333333,0.5142564102564102,0.5276190476190475,1,0.7319047619047618,0.3233333333333333,0.5276190476190475,0.5276190476190475,0,,,
acs_coverage,aggregate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",329,0.2785641025641026,0.7319047619047618,0.7499487179487179,0.3233333333333333,0.5142564102564102,0.5276190476190475,1,0.7319047619047618,0.3233333333333333,0.5276190476190475,0.5276190476190475,0,,,
acs_coverage,negotiate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",329,0.2785641025641026,0.7319047619047618,0.7499487179487179,0.3233333333333333,0.5142564102564102,0.5276190476190475,1,0.7319047619047618,0.3233333333333333,0.5276190476190475,0.5276190476190475,0,1,1,
acs_coverage,single,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",330,0.1977319587628866,0.8122222222222222,0.7841237113402061,0.28555555555555556,0.49092783505154636,0.5488888888888889,0,0.1977319587628866,0.7841237113402061,0.49092783505154636,0.5488888888888889,0.05796105383734251,,,
acs_coverage,self_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",330,0.1977319587628866,0.8122222222222222,0.7841237113402061,0.28555555555555556,0.49092783505154636,0.5488888888888889,1,0.8122222222222222,0.28555555555555556,0.5488888888888889,0.5488888888888889,0,,,
acs_coverage,multi_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",330,0.1977319587628866,0.8122222222222222,0.7841237113402061,0.28555555555555556,0.49092783505154636,0.5488888888888889,1,0.8122222222222222,0.28555555555555556,0.5488888888888889,0.5488888888888889,0,,,
acs_coverage,aggregate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",330,0.1977319587628866,0.8122222222222222,0.7841237113402061,0.28555555555555556,0.49092783505154636,0.5488888888888889,1,0.8122222222222222,0.28555555555555556,0.5488888888888889,0.5488888888888889,0,,,
acs_coverage,negotiate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",330,0.1977319587628866,0.8122222222222222,0.7841237113402061,0.28555555555555556,0.49092783505154636,0.5488888888888889,0,0.1977319587628866,0.7841237113402061,0.49092783505154636,0.5488888888888889,0.05796105383734251,0,1,
acs_coverage,single,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",331,0.2951360544217687,0.7233333333333333,0.865952380952381,0.2633333333333333,0.5805442176870749,0.4933333333333333,0,0.2951360544217687,0.865952380952381,0.5805442176870749,0.5805442176870749,0,,,
acs_coverage,self_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",331,0.2951360544217687,0.7233333333333333,0.865952380952381,0.2633333333333333,0.5805442176870749,0.4933333333333333,1,0.7233333333333333,0.2633333333333333,0.4933333333333333,0.5805442176870749,0.08721088435374158,,,
acs_coverage,multi_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",331,0.2951360544217687,0.7233333333333333,0.865952380952381,0.2633333333333333,0.5805442176870749,0.4933333333333333,1,0.7233333333333333,0.2633333333333333,0.4933333333333333,0.5805442176870749,0.08721088435374158,,,
acs_coverage,aggregate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",331,0.2951360544217687,0.7233333333333333,0.865952380952381,0.2633333333333333,0.5805442176870749,0.4933333333333333,0,0.2951360544217687,0.865952380952381,0.5805442176870749,0.5805442176870749,0,,,
acs_coverage,negotiate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",331,0.2951360544217687,0.7233333333333333,0.865952380952381,0.2633333333333333,0.5805442176870749,0.4933333333333333,0,0.2951360544217687,0.865952380952381,0.5805442176870749,0.5805442176870749,0,0,1,
acs_coverage,single,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",332,0.29646666666666666,0.7123333333333333,0.8752666666666666,0.18633333333333335,0.5858666666666666,0.4493333333333333,0,0.29646666666666666,0.8752666666666666,0.5858666666666666,0.5858666666666666,0,,,
acs_coverage,self_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",332,0.29646666666666666,0.7123333333333333,0.8752666666666666,0.18633333333333335,0.5858666666666666,0.4493333333333333,1,0.7123333333333333,0.18633333333333335,0.4493333333333333,0.5858666666666666,0.13653333333333334,,,
acs_coverage,multi_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",332,0.29646666666666666,0.7123333333333333,0.8752666666666666,0.18633333333333335,0.5858666666666666,0.4493333333333333,1,0.7123333333333333,0.18633333333333335,0.4493333333333333,0.5858666666666666,0.13653333333333334,,,
acs_coverage,aggregate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",332,0.29646666666666666,0.7123333333333333,0.8752666666666666,0.18633333333333335,0.5858666666666666,0.4493333333333333,1,0.7123333333333333,0.18633333333333335,0.4493333333333333,0.5858666666666666,0.13653333333333334,,,
acs_coverage,negotiate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",332,0.29646666666666666,0.7123333333333333,0.8752666666666666,0.18633333333333335,0.5858666666666666,0.4493333333333333,0,0.29646666666666666,0.8752666666666666,0.5858666666666666,0.5858666666666666,0,0,1,
acs_coverage,single,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",333,0.1678544061302682,0.8474358974358973,0.5749808429118773,0.532051282051282,0.37141762452107274,0.6897435897435897,1,0.8474358974358973,0.532051282051282,0.6897435897435897,0.6897435897435897,0,,,
acs_coverage,self_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",333,0.1678544061302682,0.8474358974358973,0.5749808429118773,0.532051282051282,0.37141762452107274,0.6897435897435897,1,0.8474358974358973,0.532051282051282,0.6897435897435897,0.6897435897435897,0,,,
acs_coverage,multi_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",333,0.1678544061302682,0.8474358974358973,0.5749808429118773,0.532051282051282,0.37141762452107274,0.6897435897435897,1,0.8474358974358973,0.532051282051282,0.6897435897435897,0.6897435897435897,0,,,
acs_coverage,aggregate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",333,0.1678544061302682,0.8474358974358973,0.5749808429118773,0.532051282051282,0.37141762452107274,0.6897435897435897,0,0.1678544061302682,0.5749808429118773,0.37141762452107274,0.6897435897435897,0.318325965222517,,,
acs_coverage,negotiate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",333,0.1678544061302682,0.8474358974358973,0.5749808429118773,0.532051282051282,0.37141762452107274,0.6897435897435897,1,0.8474358974358973,0.532051282051282,0.6897435897435897,0.6897435897435897,0,1,1,
acs_coverage,single,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",334,0.18613636363636366,0.8361904761904762,0.7029545454545454,0.4533333333333333,0.4445454545454545,0.6447619047619048,0,0.18613636363636366,0.7029545454545454,0.4445454545454545,0.6447619047619048,0.20021645021645024,,,
acs_coverage,self_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",334,0.18613636363636366,0.8361904761904762,0.7029545454545454,0.4533333333333333,0.4445454545454545,0.6447619047619048,1,0.8361904761904762,0.4533333333333333,0.6447619047619048,0.6447619047619048,0,,,
acs_coverage,multi_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",334,0.18613636363636366,0.8361904761904762,0.7029545454545454,0.4533333333333333,0.4445454545454545,0.6447619047619048,1,0.8361904761904762,0.4533333333333333,0.6447619047619048,0.6447619047619048,0,,,
acs_coverage,aggregate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",334,0.18613636363636366,0.8361904761904762,0.7029545454545454,0.4533333333333333,0.4445454545454545,0.6447619047619048,0,0.18613636363636366,0.7029545454545454,0.4445454545454545,0.6447619047619048,0.20021645021645024,,,
acs_coverage,negotiate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",334,0.18613636363636366,0.8361904761904762,0.7029545454545454,0.4533333333333333,0.4445454545454545,0.6447619047619048,1,0.8361904761904762,0.4533333333333333,0.6447619047619048,0.6447619047619048,0,1,1,
acs_coverage,single,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",335,0.18444444444444447,0.8417054263565891,0.691111111111111,0.491937984496124,0.4377777777777777,0.6668217054263565,0,0.18444444444444447,0.691111111111111,0.4377777777777777,0.6668217054263565,0.22904392764857884,,,
acs_coverage,self_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",335,0.18444444444444447,0.8417054263565891,0.691111111111111,0.491937984496124,0.4377777777777777,0.6668217054263565,1,0.8417054263565891,0.491937984496124,0.6668217054263565,0.6668217054263565,0,,,
acs_coverage,multi_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",335,0.18444444444444447,0.8417054263565891,0.691111111111111,0.491937984496124,0.4377777777777777,0.6668217054263565,1,0.8417054263565891,0.491937984496124,0.6668217054263565,0.6668217054263565,0,,,
acs_coverage,aggregate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",335,0.18444444444444447,0.8417054263565891,0.691111111111111,0.491937984496124,0.4377777777777777,0.6668217054263565,1,0.8417054263565891,0.491937984496124,0.6668217054263565,0.6668217054263565,0,,,
acs_coverage,negotiate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",335,0.18444444444444447,0.8417054263565891,0.691111111111111,0.491937984496124,0.4377777777777777,0.6668217054263565,1,0.8417054263565891,0.491937984496124,0.6668217054263565,0.6668217054263565,0,1,1,
acs_coverage,single,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",336,0.18444444444444447,0.8417054263565891,0.691111111111111,0.491937984496124,0.4377777777777777,0.6668217054263565,0,0.18444444444444447,0.691111111111111,0.4377777777777777,0.6668217054263565,0.22904392764857884,,,
acs_coverage,self_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",336,0.18444444444444447,0.8417054263565891,0.691111111111111,0.491937984496124,0.4377777777777777,0.6668217054263565,1,0.8417054263565891,0.491937984496124,0.6668217054263565,0.6668217054263565,0,,,
acs_coverage,multi_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",336,0.18444444444444447,0.8417054263565891,0.691111111111111,0.491937984496124,0.4377777777777777,0.6668217054263565,1,0.8417054263565891,0.491937984496124,0.6668217054263565,0.6668217054263565,0,,,
acs_coverage,aggregate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",336,0.18444444444444447,0.8417054263565891,0.691111111111111,0.491937984496124,0.4377777777777777,0.6668217054263565,1,0.8417054263565891,0.491937984496124,0.6668217054263565,0.6668217054263565,0,,,
acs_coverage,negotiate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",336,0.18444444444444447,0.8417054263565891,0.691111111111111,0.491937984496124,0.4377777777777777,0.6668217054263565,1,0.8417054263565891,0.491937984496124,0.6668217054263565,0.6668217054263565,0,1,1,
acs_coverage,single,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",337,0.19075268817204302,0.8334299516908212,0.7352688172043009,0.4340096618357488,0.463010752688172,0.633719806763285,0,0.19075268817204302,0.7352688172043009,0.463010752688172,0.633719806763285,0.170709054075113,,,
acs_coverage,self_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",337,0.19075268817204302,0.8334299516908212,0.7352688172043009,0.4340096618357488,0.463010752688172,0.633719806763285,1,0.8334299516908212,0.4340096618357488,0.633719806763285,0.633719806763285,0,,,
acs_coverage,multi_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",337,0.19075268817204302,0.8334299516908212,0.7352688172043009,0.4340096618357488,0.463010752688172,0.633719806763285,1,0.8334299516908212,0.4340096618357488,0.633719806763285,0.633719806763285,0,,,
acs_coverage,aggregate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",337,0.19075268817204302,0.8334299516908212,0.7352688172043009,0.4340096618357488,0.463010752688172,0.633719806763285,1,0.8334299516908212,0.4340096618357488,0.633719806763285,0.633719806763285,0,,,
acs_coverage,negotiate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",337,0.19075268817204302,0.8334299516908212,0.7352688172043009,0.4340096618357488,0.463010752688172,0.633719806763285,1,0.8334299516908212,0.4340096618357488,0.633719806763285,0.633719806763285,0,1,1,
acs_coverage,single,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",338,0.290989010989011,0.7344444444444445,0.8369230769230769,0.3411111111111111,0.5639560439560439,0.5377777777777778,0,0.290989010989011,0.8369230769230769,0.5639560439560439,0.5639560439560439,0,,,
acs_coverage,self_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",338,0.290989010989011,0.7344444444444445,0.8369230769230769,0.3411111111111111,0.5639560439560439,0.5377777777777778,1,0.7344444444444445,0.3411111111111111,0.5377777777777778,0.5639560439560439,0.02617826617826613,,,
acs_coverage,multi_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",338,0.290989010989011,0.7344444444444445,0.8369230769230769,0.3411111111111111,0.5639560439560439,0.5377777777777778,1,0.7344444444444445,0.3411111111111111,0.5377777777777778,0.5639560439560439,0.02617826617826613,,,
acs_coverage,aggregate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",338,0.290989010989011,0.7344444444444445,0.8369230769230769,0.3411111111111111,0.5639560439560439,0.5377777777777778,1,0.7344444444444445,0.3411111111111111,0.5377777777777778,0.5639560439560439,0.02617826617826613,,,
acs_coverage,negotiate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",338,0.290989010989011,0.7344444444444445,0.8369230769230769,0.3411111111111111,0.5639560439560439,0.5377777777777778,1,0.7344444444444445,0.3411111111111111,0.5377777777777778,0.5639560439560439,0.02617826617826613,1,1,
acs_coverage,single,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",339,0.293125,0.7424999999999999,0.8518749999999999,0.39749999999999996,0.5725,0.57,0,0.293125,0.8518749999999999,0.5725,0.5725,0,,,
acs_coverage,self_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",339,0.293125,0.7424999999999999,0.8518749999999999,0.39749999999999996,0.5725,0.57,1,0.7424999999999999,0.39749999999999996,0.57,0.5725,0.0025000000000000577,,,
acs_coverage,multi_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",339,0.293125,0.7424999999999999,0.8518749999999999,0.39749999999999996,0.5725,0.57,1,0.7424999999999999,0.39749999999999996,0.57,0.5725,0.0025000000000000577,,,
acs_coverage,aggregate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",339,0.293125,0.7424999999999999,0.8518749999999999,0.39749999999999996,0.5725,0.57,0,0.293125,0.8518749999999999,0.5725,0.5725,0,,,
acs_coverage,negotiate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",339,0.293125,0.7424999999999999,0.8518749999999999,0.39749999999999996,0.5725,0.57,1,0.7424999999999999,0.39749999999999996,0.57,0.5725,0.0025000000000000577,1,1,
acs_coverage,single,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",340,0.26865591397849464,0.7509649122807017,0.6805913978494624,0.45675438596491225,0.47462365591397854,0.603859649122807,0,0.26865591397849464,0.6805913978494624,0.47462365591397854,0.603859649122807,0.12923599320882845,,,
acs_coverage,self_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",340,0.26865591397849464,0.7509649122807017,0.6805913978494624,0.45675438596491225,0.47462365591397854,0.603859649122807,1,0.7509649122807017,0.45675438596491225,0.603859649122807,0.603859649122807,0,,,
acs_coverage,multi_optimal,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",340,0.26865591397849464,0.7509649122807017,0.6805913978494624,0.45675438596491225,0.47462365591397854,0.603859649122807,1,0.7509649122807017,0.45675438596491225,0.603859649122807,0.603859649122807,0,,,
acs_coverage,aggregate,community_members,fairness_advocates,"{""accuracy"":0.1,""tpr"":0.7,""tnr"":0.1,""local_consistency"":0.1}","{""accuracy"":0.1,""tpr"":0.1,""tnr"":0.1,""local_consistency"":0.7}",340,0.26865591397849464,0.7509649122807017,0.6805913978494624,0.45675438596491225,0.47462365591397854,0.603859649122807,0,0.26865591397849464,0.6805913978494624,0.47462365591397854,0.603859649122807,0.12923599320882845,,,
